Temperature,pH,Methane,result
30.67270363,6.099317965,0,0
30.25218594,5.998963616,0,0
34.12004266,6.927819128,0.093132055,0
31.29327583,6.249964987,0,0
33.82026633,6.857012606,0.032087965,0
32.51695455,6.544787677,0,0
29.43109629,5.804751594,0,0
28.46779108,5.574128242,0,0
34.79626986,7.092659004,0.207253074,0
33.01973766,6.665698117,0.199957232,0
33.23498028,6.716763185,0.391838872,0
36.55143721,7.512119688,0.893841943,0
37.93945609,7.84465106,1.203001209,0
34.51856138,7.023043171,1.031269116,0
34.54249921,7.02819509,1.204020277,0
36.83842635,7.578624444,1.603970369,0
32.38980263,6.510361592,1.329465375,0
36.53409698,7.504399076,1.914252188,0
37.55000206,7.747623136,2.186200074,0
38.06493544,7.870613988,2.408050791,0
31.71655096,6.346408551,1.94356972,0
34.84911733,7.097631321,2.427183735,0
34.75092016,7.073470841,2.587721396,0
37.39036847,7.706345275,3.022023605,0
38.53658532,7.98084416,3.307002668,0
41.11348841,8.598707741,3.59367451,0
36.04557115,7.381814441,3.002719872,0
35.95032608,7.358362463,2.909032452,0
39.97970984,8.324821405,3.227807916,0
37.7582446,7.79107659,2.92149848,0
40.0972035,8.351833566,3.071231458,0
37.5611672,7.742591693,2.733464915,0
33.85782811,6.853197152,2.278968094,0
33.32907124,6.725702343,2.141929495,0
32.69438397,6.572784239,1.994297855,0
38.13956665,7.879034922,2.454653211,0
39.36720158,8.173074147,2.493253792,0
40.93038735,8.547645571,2.565409456,0
38.32601779,7.922003718,2.220809588,0
39.03662337,8.091955897,2.207707234,0
34.59075856,7.024355183,1.678957841,0
33.06103232,6.656627725,1.441822304,0
37.94582471,7.82838474,1.848916345,0
36.65724673,7.518532865,1.643624056,0
35.67407425,7.281978311,1.468872319,0
36.16631049,7.399521847,1.441661453,0
35.79826396,7.310597521,1.32842231,0
37.99226087,7.83656362,1.471387511,0
37.81260115,7.792852127,1.37698705,0
35.72810654,7.291980261,1.092103098,0
36.27448131,7.422517045,1.070306085,0
35.23754897,7.173060126,0.890178362,0
32.59188673,6.537508028,0.549177648,0
35.42864121,7.217735945,0.756418607,0
29.84341032,5.876687371,0.121461028,0
35.75679534,7.295306616,0.63636504,0
29.92817758,5.895845194,0,0
33.42141162,6.733628202,0.249957688,0
30.38643697,6.004641128,0,0
33.74358658,6.809763874,0.153366369,0
32.48623905,6.507407308,0.098470662,0
28.79510022,5.620940829,0,0
34.04467719,6.880246143,0.395992565,0
31.75906417,6.331105858,0.238270308,0
35.61767092,7.256578317,0.694970027,0
33.62905633,6.778717658,0.566947614,0
34.82523258,7.065206796,0.757404283,0
31.65369572,6.303444791,0.511089643,0
32.78522553,6.574418786,0.695081668,0
33.32289752,6.702866903,0.819687912,0
36.82218831,7.542103533,1.240456036,0
39.08481283,8.084540258,1.537557532,0
33.08937873,6.645042914,1.008853167,0
38.00536647,7.824286812,1.571290986,0
30.09999056,5.926403434,0.85159244,0
32.7496486,6.561728205,1.187397289,0
33.54911396,6.753006732,1.33818287,0
32.606014,6.52606958,1.272920174,0
32.06380786,6.395346947,1.246335228,0
37.09076922,7.601224516,1.776667032,0
35.55859581,7.232909737,1.651085359,0
37.07777166,7.596918781,1.830638612,0
37.89093299,7.791484341,1.939590413,0
36.86428687,7.544496113,1.864561469,0
37.88014544,7.78770901,1.993782994,0
36.0973999,7.359256919,1.843144107,0
33.33924025,6.696705445,1.594963811,0
38.98675229,8.051515174,2.187350682,0
34.90492962,7.071284573,1.806804083,0
34.07421231,6.871319261,1.75136802,0
36.00390148,7.333851501,1.971972605,0
34.20216198,6.900840862,1.819434323,0
35.47610644,7.205994372,1.974464437,0
37.41531031,7.670810141,2.196020492,0
37.29542263,7.64144394,2.109266579,0
34.00012984,6.849980509,1.674605804,0
34.84557829,7.052294978,1.654019153,0
38.57081095,7.945757657,1.921410924,0
36.94611545,7.555237577,1.653809878,0
40.71291448,8.458676183,1.925358285,0
38.29570903,7.877953716,1.578506245,0
38.02625798,7.812692306,1.446429644,0
31.51599065,6.249634987,0.690271416,0
36.71544963,7.496911981,1.105085818,0
34.49316846,6.962971341,0.777726205,0
33.06861768,6.620485993,0.530139631,0
34.68624725,7.008123932,0.586771093,0
36.44937446,7.430681301,0.657952318,0
35.15856132,7.120292988,0.423739508,0
31.53043455,6.248949405,0,0
35.40290306,7.177748687,0.237910691,0
31.96583587,6.352259401,0,0
34.25701086,6.901548239,0.19615726,0
33.11242623,6.626254768,0.156285577,0
33.4791341,6.713671499,0.267543144,0
36.09740551,7.341463476,0.603957065,0
31.73681211,6.2943279,0.242484505,0
39.35578243,8.122287618,1.078968317,0
30.09557791,5.899245373,0.227534644,0
33.30962221,6.670022846,0.623525855,0
35.88481948,7.287477031,0.955632362,0
36.57557351,7.452664838,1.099294544,0
35.01909713,7.078517347,1.018233686,0
35.28230801,7.141094799,1.119141554,0
36.60765832,7.458585713,1.326263365,0
35.15910775,7.110340417,1.255995088,0
39.37523292,8.121617299,1.752194385,0
38.1461509,7.826044454,1.703872963,0
38.32287213,7.867864389,1.763064202,0
33.71618528,6.761666387,1.289776644,0
35.92387187,7.290918009,1.49792643,0
35.36194391,7.155462138,1.429114759,0
33.58987118,6.729571524,1.239288614,0
36.99505093,7.546221503,1.567187714,0
34.74129192,7.00472618,1.32919294,0
37.71468173,7.717746576,1.613913048,0
33.39145909,6.679579983,1.16897191,0
40.35530537,8.350309931,1.852737665,0
33.80763804,6.778276611,1.185352058,0
36.58749137,7.444848251,1.450718518,0
38.00964965,7.785573078,1.580315472,0
34.59416614,6.965263876,1.226148248,0
38.14270467,7.816319963,1.568383227,0
32.92933991,6.564519261,1.034427878,0
39.62335899,8.170490682,1.691210913,0
35.98976401,7.297834727,1.306628722,0
34.29338443,6.890110468,1.077394229,0
34.86648062,7.027060394,1.075107314,0
37.46675533,7.650533164,1.27553825,0
33.81334103,6.773120572,0.850600285,0
33.23110713,6.632791278,0.732780361,0
34.38068196,6.908096078,0.788141309,0
31.82214028,6.293452914,0.472690606,0
39.14592743,8.050568671,1.145472787,0
33.00860328,6.577017716,0.472143837,0
36.33365383,7.374436687,0.745052357,0
34.60830918,6.95976081,0.512921357,0
31.45332094,6.201970475,0.137825999,0
33.7297914,6.747730224,0.30587651,0
35.53470722,7.180316862,0.426771557,0
32.93406903,6.555570538,0.107111204,0
36.21752684,7.343007251,0.37586045,0
35.61855506,7.198660864,0.256366737,0
35.57982311,7.188772038,0.349006158,0
32.35622983,6.414516491,0.125199198,0
31.02860143,6.095292515,0.090988727,0
32.41707432,6.427932849,0.328388385,0
34.66448147,6.966717406,0.651681469,0
35.76118169,7.229332299,0.859903859,0
29.19062218,5.651804857,0.301400277,0
34.82210348,7.002767208,0.963100775,0
35.46044533,7.155376093,1.125487329,0
34.59419741,6.946883433,1.137414906,0
38.73907844,7.941061719,1.650455377,0
36.78817981,7.47225289,1.553917884,0
39.23204518,8.058187419,1.896856789,0
35.6394999,7.195383391,1.63615463,0
38.74593072,7.940333628,2.04535008,0
40.71273876,8.411774398,2.340583253,0
40.12714218,8.27063806,2.380575964,0
34.19114044,6.845404483,1.828483,0
36.32146865,7.356090094,2.067955667,0
36.12691151,7.308803218,2.074939799,0
38.24712403,7.817061064,2.313400898,0
38.774036,7.942926778,2.392531941,0
34.99508485,7.035385342,2.041076673,0
37.29607724,7.587030356,2.297615758,0
32.11082704,6.34197715,1.805530585,0
40.79967231,8.426706854,2.700854959,0
35.94803862,7.261721607,2.242131436,0
37.40279849,7.610270817,2.414047269,0
36.52317877,7.398568926,2.352525145,0
40.19653642,8.279581601,2.746300756,0
30.2718658,5.897067493,1.78027354,0
37.35827047,7.597211454,2.515353854,0
37.16941385,7.551292706,2.522908038,0
36.3340342,7.350208429,2.46580992,0
41.84547415,8.672360858,3.068250139,0
35.39216469,7.122973428,2.491133558,0
39.62055933,8.137194983,2.982187387,0
38.66228141,7.906615123,2.954573961,0
41.00602813,8.468521174,3.257162997,0
36.26483784,7.330042345,2.851258333,0
36.18096885,7.309320629,2.9110858,0
40.83414642,8.425490086,3.444617922,0
39.23785548,8.0417871,3.353203193,0
34.39278939,6.87837808,2.936910949,0
36.98745078,7.500503652,3.264591453,0
39.3822505,8.074662427,3.57228579,0
40.59128497,8.36423754,3.761403603,0
36.87937834,7.472786788,3.458427304,0
31.37239555,6.150517759,2.975943391,0
40.04667404,8.231751438,3.911585605,0
35.76839491,7.204371286,3.551972056,0
33.82444067,6.737229108,3.397000428,0
31.78737277,6.247739653,3.189345432,0
40.90353965,8.435026545,4.097013915,0
39.19053105,8.02331132,3.921764849,0
38.30524639,7.810249842,3.829288177,0
42.34234816,8.778561109,4.229050149,0
40.46349888,8.327044122,4.037217016,0
42.9113372,8.913932159,4.278052642,0
35.38914833,7.108013671,3.521885549,0
38.78501037,7.922427401,3.857523548,0
34.83000341,6.972632571,3.458074646,0
38.29873094,7.804534018,3.800999193,0
38.25104705,7.792496725,3.792282599,0
40.4395207,8.317137241,4.007181758,0
38.98729623,7.968010208,3.858011105,0
40.43230429,8.314218983,3.998563706,0
40.6327867,8.361741601,4.014663741,0
44.19103888,9.215128965,4.329157343,0
37.66663495,7.648678861,3.488544567,0
35.75347923,7.188928331,3.109056613,0
38.37240442,7.816877217,3.18277675,0
35.40265472,7.103544127,2.697629396,0
40.76441611,8.389773701,3.045633152,0
36.00262849,7.246351513,2.381282008,0
34.94789207,6.992621612,2.087635983,0
34.83470308,6.964863097,1.888144702,0
37.46019535,7.59438808,1.962521545,0
34.92094373,6.984374532,1.520424001,0
33.36230354,6.609707727,1.176387599,0
38.78100978,7.909604066,1.530085841,0
32.12836479,6.312376107,0.676648959,0
34.00886397,6.763102752,0.676526494,0
35.20187357,7.048831895,0.607655071,0
29.14392981,5.594332234,0,0
34.0769497,6.777663848,0.120065125,0
30.30712706,5.872313254,0,0
35.070451,7.01491784,0.205695695,0
30.67546432,5.959527877,0,0
34.88261222,6.968650215,0.173192258,0
35.98387011,7.232358948,0.276458267,0
35.44147656,7.101591335,0.215359131,0
33.98477466,6.751389721,0.062829162,0
32.84682848,6.477689479,0,0
32.0526297,6.286488611,0,0
37.23986317,7.530831483,0.367758673,0
31.88213619,6.244383849,0,0
31.10680685,6.057711649,0,0
35.43149217,7.095042966,0.166342234,0
31.84632563,6.234009835,0,0
31.53010669,6.157524131,0,0
30.36485258,5.877269984,0,0
32.83518643,6.46955695,0,0
34.0236865,6.754203806,0.097509717,0
35.05407574,7.000904064,0.32472301,0
37.04048439,7.477048981,0.647538244,0
36.19533595,7.273620196,0.687197769,0
34.61678295,6.894174317,0.653516838,0
34.81434667,6.940996449,0.797447579,0
36.8011019,7.417224543,1.120297471,0
38.92300599,7.925888367,1.456662249,0
36.27323845,7.289350996,1.315859864,0
35.00049817,6.98330017,1.312760205,0
33.90703267,6.720275289,1.327588024,0
32.99205687,6.500087938,1.360264813,0
38.48661657,7.818189107,2.033895152,0
38.48176106,7.816430625,2.15758397,0
38.69609592,7.867277833,2.303191826,0
37.14691086,7.494880257,2.272447688,0
41.2017687,8.467452979,2.802107841,0
36.56004041,7.35284503,2.385593341,0
40.16298034,8.216957455,2.745602746,0
37.68242062,7.621029961,2.497262185,0
36.26287155,7.279745024,2.355022689,0
39.26954483,8.000753453,2.655405428,0
38.81677997,7.891496725,2.609844353,0
38.68959217,7.860378495,2.596840985,0
38.00482693,7.695441678,2.528079872,0
37.71136878,7.624418561,2.498449468,0
43.78150207,9.080657391,3.105178208,0
40.7756843,8.358667968,2.804311842,0
39.62658053,8.082289903,2.689116877,0
38.10348179,7.716153046,2.536522414,0
40.3463475,8.253847657,2.760524396,0
39.12791205,7.960829988,2.638396262,0
37.90290759,7.666235759,2.515611227,0
37.0829555,7.468854098,2.433331429,0
37.64419644,7.602958764,2.489308516,0
29.92526111,5.749821125,1.71745895,0
38.38266322,7.779004471,2.563243128,0
36.63980659,7.360125719,2.389001432,0
41.84750745,8.609380767,2.909815486,0
37.9190283,7.66595261,2.517011538,0
34.90309524,6.941535517,2.215462199,0
37.75563907,7.625552876,2.50076055,0
35.26987241,7.028375718,2.252227851,0
39.07352933,7.940660219,2.63263751,0
38.62221486,7.831751588,2.587550031,0
40.2942812,8.232454349,2.754800632,0
35.92731331,7.183788895,2.31814781,0
37.99437369,7.679290228,2.524897816,0
34.50163463,6.840439694,2.175667877,0
39.67276174,8.08091704,2.692824556,0
39.2210384,7.97191028,2.647696189,0
39.27623074,7.98456328,2.750479249,0
38.53065804,7.805032673,3.112516897,0
40.05343497,8.169905976,3.701389507,0
43.51724279,9.000626693,4.484365206,0
39.28355165,7.983947661,4.49759101,0
40.83279253,8.355172313,5.089110015,0
38.2607561,7.73729041,5.26850129,0
39.29531172,7.984990599,5.808551769,0
42.20038964,8.681616139,6.535654478,0
45.20558255,9.402269278,7.272768687,0
42.2949389,8.703121643,7.418299239,0
42.83574191,8.832321207,7.908974458,0
42.8982124,8.846720965,8.351816424,0
43.06842612,8.886979096,8.805432713,0
45.63263871,9.501796959,9.498448889,0
41.64195824,8.543440485,9.535975759,0
49.07734357,10.32733981,10.71610921,0
44.67567922,9.270347201,10.68945095,0
47.67152442,9.988756891,10.559505,0
42.21929996,8.67962986,9.584752093,0
46.59392752,9.728947315,9.592684387,0
46.12921946,9.616824221,9.116683118,0
44.93739386,9.330192918,8.567970095,0
41.01834812,8.389028781,7.746535058,0
43.65582065,9.021429027,7.580751848,0
39.60184045,8.047880621,6.745823365,0
41.45510352,8.492070598,6.501619209,0
44.18807516,9.14739063,6.34538591,0
43.13382797,8.893778145,5.810430728,0
40.70756125,8.310880973,5.138273593,0
37.7601182,7.602901481,4.413998825,0
41.33863466,8.461152273,4.342320009,0
39.30064922,7.971442607,3.708991002,0
32.97893787,6.453638724,2.647289404,0
40.26383218,8.201420198,2.946248372,0
38.23869632,7.714794431,2.732245363,0
41.39215251,8.471030757,3.121354235,0
35.73459407,7.112623573,2.629361645,0
30.61775682,5.883989473,2.191441173,0
39.34397198,7.977687953,3.137825943,0
39.46191751,8.00540172,3.223383749,0
34.59307524,6.836286414,2.810262775,0
36.46025143,7.28381554,3.070743647,0
45.88129063,9.54427179,4.086610821,0
38.31596572,7.728000652,3.403841583,0
40.99413568,8.370168283,3.745421832,0
37.62683466,7.561422877,3.482454983,0
34.11447297,6.717862911,3.204982067,0
39.00133058,7.890115579,3.767431082,0
38.84971078,7.853133667,3.826032355,0
38.60077257,7.792795337,3.874901787,0
39.40061206,7.984163655,4.028648989,0
40.36578682,8.215212438,4.136970127,0
39.30807983,7.9607696,4.007321753,0
36.50161285,7.286624366,3.702797381,0
40.85534631,8.330927238,4.114293052,0
34.74471101,6.863781605,3.479351847,0
34.47050282,6.79737848,3.428053353,0
41.42260377,8.465289547,4.099385773,0
40.82045927,8.320181709,4.015293649,0
39.38767624,7.975720622,3.848137672,0
36.02079946,7.167077034,3.487572318,0
37.71789943,7.573787869,3.633404641,0
38.80906598,7.83507468,3.718643621,0
35.45445399,7.029374643,3.359304747,0
37.57487333,7.537682126,3.547469007,0
41.03152689,8.366685819,3.869256687,0
42.94722052,8.82585913,4.036948376,0
38.30862629,7.712003356,3.549211278,0
41.21897301,8.40989341,3.809422877,0
34.50325998,6.797529122,3.098135668,0
40.89769629,8.331600677,3.697863393,0
37.19985518,7.443525651,3.288363377,0
39.93874829,8.100266837,3.522536782,0
38.51166123,7.757172784,3.34011217,0
42.39273533,8.688037408,3.688503674,0
36.86626921,7.36109238,3.096141157,0
40.58203211,8.252282316,3.42800154,0
38.27490573,7.697978826,3.157572997,0
38.53856873,7.760664785,3.144223391,0
38.43535572,7.735300503,3.094186184,0
36.74146572,7.328173744,2.885081278,0
38.7810591,7.817082995,3.04932471,0
38.62034399,7.777918209,2.993537293,0
39.34072319,7.950216058,3.025859308,0
38.90954347,7.846139764,2.943025429,0
40.63051607,8.25858003,3.054338745,0
40.80841817,8.300683375,2.945526065,0
35.73720527,7.082999117,2.311801885,0
40.39981176,8.201431516,2.651459644,0
35.12615638,6.935161064,1.997491216,0
39.4257541,7.966471359,2.300848098,0
39.36957828,7.952396001,2.168627626,0
32.90605602,6.400557501,1.395672511,0
37.7809133,7.569930089,1.756555349,0
36.24134184,7.199839778,1.475995312,0
35.37978592,6.992473196,1.26323683,0
40.51794682,8.225038654,1.650450031,0
35.37073508,6.989114677,1.009125967,0
34.85310755,6.864290908,0.830760323,0
36.92240416,7.360328935,0.911087094,0
38.31125811,7.693060724,0.923369599,0
36.10727921,7.163512629,0.57636882,0
39.25522074,7.918425435,0.776959164,0
37.82756098,7.575193935,0.774629768,0
31.21542099,5.987687177,0.253852349,0
35.49810934,7.014939221,0.822557763,0
35.57799896,7.033519569,0.970983305,0
38.34183405,7.696246831,1.387803394,0
30.74221648,5.871745456,0.768278217,0
43.83761085,9.014046945,2.218254234,0
38.95347927,7.841262207,1.870277656,0
38.15893351,7.649978063,1.931259659,0
40.90148824,8.307598041,2.345951713,0
43.96753154,9.042855273,2.792992623,0
40.44609048,8.197116258,2.581285096,0
40.80208407,8.28196156,2.757321035,0
38.91760385,7.829093147,2.709309593,0
38.39789186,7.703769111,2.797774974,0
37.72304509,7.541212726,2.870726877,0
37.00808118,7.369028228,2.939667066,0
37.19446644,7.413167531,2.841113705,0
35.31756826,6.962118809,2.490906062,0
38.28623603,7.674005913,2.625255013,0
34.0462022,6.655804633,2.038733804,0
38.51711893,7.72823149,2.323307652,0
37.73095758,7.538959606,2.082173692,0
37.97107883,7.595995546,1.943667991,0
36.08036814,7.141631821,1.592079097,0
44.85980447,9.248103381,2.307504905,0
40.34989978,8.165133095,1.69399661,0
33.62021026,6.549414451,0.858509833,0
37.09569321,7.382937199,1.043540303,0
34.77546412,6.825489057,0.648999568,0
33.54123664,6.528681303,0.363058995,0
32.50921226,6.280402292,0.097338731,0
36.72189065,7.290851945,0.356088745,0
33.71985481,6.569770186,0,0
37.82153635,7.553580596,0.268287553,0
37.96900492,7.588379892,0.315017084,0
39.00191344,7.835684776,0.45029061,0
33.51873865,6.519129667,0,0
36.92069768,7.335006675,0.306134383,0
37.39599728,7.44848542,0.385647018,0
34.71199439,6.803731567,0.149229404,0
34.05058803,6.644400879,0.115071442,0
40.08639767,8.092402035,0.750635081,0
36.71391379,7.282412743,0.445369367,0
37.81767157,7.54672145,0.587727819,0
34.25514025,6.691120774,0.263457362,0
33.3446972,6.472021283,0.204395731,0
35.05186202,6.88114768,0.407094888,0
36.24801108,7.167630294,0.558692468,0
33.98009262,6.622736704,0.363883296,0
36.6986087,7.274587405,0.667717579,0
32.53226248,6.274071153,0.25344842,0
33.9219251,6.606997022,0.359772934,0
38.36783999,7.673423434,0.771722674,0
38.16855637,7.625002206,0.719152565,0
35.64790636,7.019453045,0.434445816,0
34.05170571,6.635771728,0.242184003,0
33.99612581,6.621839392,0.203984265,0
35.59998228,7.006171785,0.331728164,0
38.11296732,7.608695037,0.55038492,0
38.79080353,7.770782567,0.585526793,0
35.19737817,6.90776732,0.193542509,0
33.52349465,6.505442115,0,0
37.04535301,7.350094963,0.313056497,0
34.28542469,6.687119008,0.004421918,0
35.01714873,6.862139616,0.044952573,0
39.59448876,7.960108063,0.470044828,0
38.31760531,7.653062876,0.309714735,0
36.64437399,7.2508942,0.137742796,0
33.15675924,6.413273501,0,0
36.9521667,7.32357813,0.316719164,0
39.16743704,7.854649853,0.612344747,0
35.65882818,7.011990568,0.33558241,0
40.06281611,8.06835451,0.850079751,0
40.00401264,8.053648518,0.918297953,0
41.01860003,8.296556333,1.093855241,0
37.7094943,7.501777798,0.837043217,0
38.50198427,7.69138223,0.990390762,0
40.65609178,8.207774872,1.279900062,0
38.32622693,7.64801415,1.121012126,0
36.04177536,7.099152612,0.966665517,0
36.26062207,7.151082663,1.062648737,0
38.06548508,7.583656626,1.317233587,0
34.32981268,6.686502089,1.017764895,0
37.28518748,7.395198882,1.387400924,0
40.48785278,8.163245396,1.796194523,0
32.59760986,6.268993935,1.299195647,0
42.24120924,8.582864627,2.555581002,0
41.54019903,8.414029017,2.777505398,0
37.91411145,7.543174836,2.706922056,0
40.75125955,8.223497223,3.282662283,0
39.7299113,7.977780482,3.472552874,0
43.1262774,8.792315187,4.104214901,0
42.83726884,8.722359972,4.367339461,0
37.20964367,7.371136772,4.096602361,0
42.50723601,8.641965775,4.918387012,0
40.85426984,8.244660734,5.045115812,0
41.9046804,8.496166109,5.442182284,0
40.20642872,8.087992546,5.564382533,0
46.72646065,9.652207049,6.508411142,0
45.28553202,9.305791019,6.656343696,0
41.16520906,8.316320349,6.536336817,0
40.00736996,8.037845803,6.712578323,0
41.89747323,8.49087743,6.633311341,0
43.34458609,8.837591357,6.426142836,0
42.25551876,8.575622036,5.965356311,0
44.18451088,9.037986985,5.806375731,0
42.42315279,8.614667884,5.278360131,0
42.26895071,8.577066227,4.911060132,0
40.05884132,8.046046812,4.338169401,0
35.16513066,6.870963094,3.496918544,0
37.54580582,7.441731974,3.383106269,0
40.08195117,8.049813697,3.284841012,0
36.69959416,7.237454857,2.594725521,0
37.48280207,7.424831595,2.32116652,0
34.82488003,6.786337146,1.703494525,0
32.44389586,6.214307786,1.113516317,0
34.10673999,6.612797217,0.927920938,0
34.58439343,6.726840882,0.623806491,0
31.56923019,6.002608545,0,0
32.67595306,6.267628875,0.059825116,0
31.29246262,5.934998009,0.060047391,0
36.81512256,7.259843236,0.750884704,0
33.65676042,6.501243163,0.573619809,0
38.40067823,7.639190276,1.186582909,0
38.96654854,7.774405991,1.381741259,0
35.31795355,6.898150033,1.155453079,0
33.37533617,6.431328704,1.09976266,0
31.05760286,5.874479549,1.006560648,0
32.96814442,6.332416363,1.336186123,0
33.58953958,6.480958044,1.536896958,0
40.84619026,8.221961047,2.401133345,0
38.06546721,7.553994354,2.261632359,0
39.1258066,7.807882648,2.506237617,0
32.97663231,6.33148766,2.029891507,0
35.90865831,7.034580739,2.461665426,0
41.49716337,8.375228794,3.159087251,0
40.03502304,8.023721956,3.016735834,0
38.62049644,7.683642412,2.732080713,0
40.07103741,8.031179085,2.733932348,0
42.41884791,8.594060444,2.825510936,0
37.44716911,7.400264373,2.185140595,0
37.84362165,7.494819823,2.081583388,0
37.82211132,7.489064184,1.936229893,0
42.99131498,8.729079904,2.309947799,0
31.43307211,5.954508455,1.01092105,0
38.05994218,7.544364113,1.530405596,0
35.7353009,6.985857045,1.154739007,0
37.10965771,7.315109521,1.148972227,0
33.71971889,6.500931044,0.666775883,0
34.91115957,6.786283648,0.64271749,0
36.48252048,7.162817105,0.656651119,0
42.15669141,8.524024968,1.080865751,0
36.06492825,7.061408652,0.328486974,0
31.73613288,6.021904602,0,0
32.96739967,6.316815472,0,0
33.0637656,6.339350136,0,0
29.87869494,5.574340018,0,0
33.71307939,6.493999127,0,0
36.54087957,7.172078011,0.227934885,0
31.69372857,6.008168611,0,0
37.6710175,7.442124793,0.323784046,0
36.43974992,7.146027416,0.192074973,0
33.55523156,6.45314985,0,0
35.20749278,6.849099381,0.051684628,0
39.72762339,7.933337569,0.495115374,0
37.7361904,7.454800492,0.28738976,0
36.09478201,7.060269318,0.114666605,0
35.64911658,6.952716455,0.061517746,0
36.60534954,7.181619208,0.148558728,0
35.30491997,6.868922951,0.009933455,0
31.4982086,5.954719061,0,0
42.09710401,8.497860799,0.902968928,0
37.61154859,7.420734341,0.658524435,0
38.45018113,7.621412989,0.946498735,0
37.54162045,7.402765268,1.059753716,0
36.08017469,7.051425126,1.117720187,0
37.68473236,7.435925806,1.482287002,0
34.38263352,6.642828926,1.356188166,0
44.30541354,9.02370297,2.552577215,0
35.75799417,6.971729161,1.901946325,0
36.49593532,7.148241878,2.179851488,0
38.20677989,7.558251414,2.555046992,0
42.75919408,8.65023766,3.214399459,0
39.80685413,7.941082913,3.123276512,0
36.91181901,7.245681324,3.037884047,0
43.36958127,8.794951107,3.887771321,0
42.2928138,8.535933755,3.984205622,0
42.04297649,8.475379641,4.163332939,0
42.38327892,8.556459064,4.100403843,0
46.43553137,9.528406492,4.371435924,0
45.76804715,9.36761712,4.170494339,0
38.44420485,7.60930181,3.303916946,0
44.07638899,8.960432843,3.732942196,0
40.83028028,8.180773593,3.274138162,0
40.97578265,8.215101001,3.154495235,0
35.35304933,6.865051845,2.458028739,0
39.01344529,7.742953717,2.689875172,0
37.26303403,7.322261854,2.380640882,0
41.22092334,8.271562129,2.64223665,0
41.68416085,8.382145972,2.554367238,0
33.67592702,6.459576693,1.619350691,0
38.66273904,7.655818418,1.983838729,0
41.37816326,8.306927071,2.121187988,0
37.96249539,7.486573623,1.645428037,0
40.10753521,8.000790019,1.725738856,0
39.00663437,7.735980657,1.52532308,0
38.82149335,7.690953655,1.435834986,0
37.1276774,7.283844667,1.195479398,0
34.60313492,6.67736131,0.872051157,0
34.67938363,6.695067843,0.808702036,0
39.09521236,7.754273579,1.179310916,0
37.20909879,7.301013162,0.919725566,0
36.65279462,7.166907,0.793121155,0
35.7779722,6.956356461,0.634664921,0
35.91334727,6.988253317,0.577228435,0
39.13222095,7.76018984,0.828141809,0
35.51545333,6.891572453,0.395491055,0
32.83952383,6.248756212,0.056924112,0
37.88993713,7.460262244,0.490991449,0
35.35723811,6.851821319,0.166747554,0
35.7865415,6.954260976,0.138703901,0
39.56561968,7.860646579,0.445637726,0
35.44278576,6.870573278,0,0
36.27449108,7.069589394,0.072295918,0
32.6615679,6.201894672,0,0
35.11704774,6.790616673,0,0
37.24738122,7.301303549,0.152381511,0
31.89247651,6.015533259,0,0
36.34036831,7.082434132,0.050211273,0
36.147578,7.035571298,0.025197768,0
36.05616369,7.013038705,0.010321864,0
38.60318704,7.623731148,0.259289725,0
36.90373082,7.215268495,0.083609629,0
39.82015901,7.914618102,0.369517975,0
33.69835022,6.444790831,0,0
36.57948016,7.135668859,0.033981142,0
36.50818045,7.117963767,0.021116697,0
33.68122198,6.438900577,0,0
38.80244046,7.667399852,0.239073751,0
42.32603242,8.512468763,0.634769127,0
36.67928014,7.156655056,0.226949655,0
38.19179422,7.519065275,0.535056819,0
37.34798386,7.315957629,0.607531539,0
35.56017217,6.886289663,0.585606126,0
32.99967932,6.27117822,0.486412597,0
35.99459248,6.989364219,0.942759669,0
34.48657641,6.626847202,0.948813818,0
42.43417373,8.533677399,1.900429305,0
38.09359047,7.491344257,1.623226736,0
37.72401255,7.402052397,1.7431247,0
41.01914161,8.192290211,2.229493362,0
36.19932546,7.034941176,1.904367503,0
37.2939893,7.297067337,2.170689642,0
39.58877624,7.847223043,2.557024092,0
42.19796421,8.472834998,2.974798646,0
41.08770052,8.205778551,3.020628033,0
40.61861997,8.092606059,3.097322057,0
39.99276986,7.941808874,2.877169832,0
40.59773357,8.086407005,2.780098989,0
39.90094461,7.918584494,2.552852878,0
36.62155007,7.130936645,2.06734621,0
39.11134722,7.727894802,2.158758711,0
36.11159593,7.007361333,1.701216368,0
38.79819235,7.651551313,1.812308795,0
37.19353455,7.265840281,1.494275801,0
44.54327687,9.029185279,2.071682819,0
37.89475527,7.432946934,1.249263444,0
34.28356072,6.565667084,0.730576775,0
37.25837752,7.279029956,0.870491241,0
38.69189333,7.622480589,0.856275607,0
41.37657474,8.266210969,0.967176534,0
35.51920228,6.85984842,0.223872074,0
32.83643176,6.215390335,0,0
38.63426264,7.606276585,0.22024368,0
33.25204276,6.313950656,0,0
35.75545476,6.914176375,0.102856287,0
36.34409598,7.054857109,0.258446377,0
36.95636739,7.201209088,0.416399487,0
38.995666,7.690047594,0.717055316,0
35.70597298,6.89992811,0.484811982,0
36.87303939,7.179430888,0.698244591,0
37.66399047,7.368665988,0.874065667,0
38.21596508,7.500546734,1.025989096,0
38.22884195,7.503044024,1.124002752,0
39.21659228,7.739510945,1.319503754,0
40.37848045,8.017770945,1.532418539,0
